"Group","Area","M664","Reference","Type","G1","G2","G3","G4","category"
"Fats & Oils","Albania",223,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Algeria",378,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Americas",533,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Angola",228,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Antigua and Barbuda",285,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Argentina",410,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Armenia",344,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Asia",263,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Australia",685,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Australia & New Zealand",655,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Austria",904,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Azerbaijan",138,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Bahamas",260,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Bangladesh",161,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Barbados",293,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Belarus",586,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Belgium",867,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Belgium-Luxembourg",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Belize",321,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Benin",166,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Bermuda",261,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Bolivia (Plurinational State of)",146,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Bosnia and Herzegovina",189,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Botswana",312,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Brazil",502,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Brunei Darussalam",271,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Bulgaria",444,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Burkina Faso",180,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Cabo Verde",285,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Cambodia",83,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Cameroon",243,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Canada",745,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Caribbean",307,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Central African Republic",305,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Central America",316,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Central Asia",348,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Chad",84,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Chile",265,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","China",220,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","China, Hong Kong SAR",366,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","China, Macao SAR",370,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","China, mainland",212,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","China, Taiwan Province of",585,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Colombia",392,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Congo",247,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Costa Rica",449,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Côte d'Ivoire",315,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Croatia",451,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Cuba",201,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Cyprus",449,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Czechia",725,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Czechoslovakia",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Democratic People's Republic of Korea",162,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Denmark",513,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Djibouti",340,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Dominica",194,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Dominican Republic",458,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Eastern Africa",143,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Eastern Asia",240,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Eastern Europe",472,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Ecuador",470,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Egypt",194,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","El Salvador",202,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Estonia",243,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Ethiopia",79,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Ethiopia PDR",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Europe",575,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","European Union",638,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Fiji",424,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Finland",369,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","France",686,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","French Polynesia",437,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Gabon",160,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Gambia",400,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Georgia",229,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Germany",682,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Ghana",181,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Greece",676,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Grenada",332,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Guatemala",205,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Guinea",362,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Guinea-Bissau",356,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Guyana",109,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Haiti",260,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Honduras",332,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Hungary",754,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Iceland",368,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","India",277,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Indonesia",256,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Iran (Islamic Republic of)",343,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Iraq",373,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Ireland",474,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Israel",702,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Italy",799,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Jamaica",312,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Japan",390,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Jordan",540,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Kazakhstan",569,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Kenya",160,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Kiribati",145,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Kuwait",464,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Kyrgyzstan",184,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Land Locked Developing Countries",186,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Lao People's Democratic Republic",69,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Latvia",459,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Least Developed Countries",174,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Lebanon",463,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Lesotho",30,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Liberia",410,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Lithuania",302,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Low Income Food Deficit Countries",251,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Luxembourg",362,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Madagascar",65,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Malawi",93,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Malaysia",422,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Maldives",98,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Mali",204,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Malta",366,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Mauritania",340,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Mauritius",495,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Melanesia",297,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Mexico",331,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Micronesia",145,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Middle Africa",211,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Mongolia",254,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Montenegro",267,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Morocco",341,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Mozambique",219,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Myanmar",225,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Namibia",199,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Nepal",274,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Net Food Importing Developing Countries",224,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Netherlands",452,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Netherlands Antilles (former)",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","New Caledonia",414,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","New Zealand",493,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Nicaragua",254,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Niger",136,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Nigeria",282,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Northern Africa",266,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Northern America",785,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Northern Europe",523,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Norway",592,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Oceania",626,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Oman",351,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Pakistan",380,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Panama",354,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Paraguay",408,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Peru",186,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Philippines",172,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Poland",520,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Polynesia",390,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Portugal",703,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Republic of Korea",503,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Republic of Moldova",409,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Romania",396,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Russian Federation",446,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Rwanda",61,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Saint Kitts and Nevis",366,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Saint Lucia",187,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Saint Vincent and the Grenadines",240,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Samoa",321,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Sao Tome and Principe",238,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Saudi Arabia",535,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Senegal",423,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Serbia",185,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Serbia and Montenegro",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Sierra Leone",359,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Slovakia",552,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Slovenia",479,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Small Island Developing States",305,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Solomon Islands",100,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","South Africa",326,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","South America",425,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","South-Eastern Asia",214,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Southern Africa",304,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Southern Asia",277,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Southern Europe",673,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Spain",710,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Sri Lanka",79,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Sudan",184,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Sudan (former)",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Suriname",398,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Swaziland",123,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Sweden",525,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Switzerland",633,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Tajikistan",238,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Thailand",192,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","The former Yugoslav Republic of Macedonia",527,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Timor-Leste",173,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Togo",202,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Trinidad and Tobago",403,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Tunisia",480,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Turkey",621,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Turkmenistan",267,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Uganda",204,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Ukraine",408,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","United Arab Emirates",254,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","United Kingdom",556,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","United Republic of Tanzania",186,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","United States of America",790,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Uruguay",359,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","USSR",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Uzbekistan",297,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Vanuatu",169,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Venezuela (Bolivarian Republic of)",429,98,"B",458.5,332,224.5,98,"2"
"Fats & Oils","Viet Nam",119,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Western Africa",267,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Western Asia",464,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","Western Europe",682,98,"B",458.5,332,224.5,98,"1"
"Fats & Oils","World",331,98,"B",458.5,332,224.5,98,"3"
"Fats & Oils","Yemen",214,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Yugoslav SFR",0,98,"B",458.5,332,224.5,98,"5"
"Fats & Oils","Zambia",122,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Zimbabwe",300,98,"B",458.5,332,224.5,98,"3"
"Fruits","Afghanistan",50,203,"A",58.25,89,123.75,203,"1"
"Fruits","Africa",81,203,"A",58.25,89,123.75,203,"2"
"Fruits","Albania",248,203,"A",58.25,89,123.75,203,"5"
"Fruits","Algeria",230,203,"A",58.25,89,123.75,203,"5"
"Fruits","Americas",118,203,"A",58.25,89,123.75,203,"3"
"Fruits","Angola",130,203,"A",58.25,89,123.75,203,"4"
"Fruits","Antigua and Barbuda",170,203,"A",58.25,89,123.75,203,"4"
"Fruits","Argentina",94,203,"A",58.25,89,123.75,203,"3"
"Fruits","Armenia",176,203,"A",58.25,89,123.75,203,"4"
"Fruits","Asia",97,203,"A",58.25,89,123.75,203,"3"
"Fruits","Australia",123,203,"A",58.25,89,123.75,203,"3"
"Fruits","Australia & New Zealand",123,203,"A",58.25,89,123.75,203,"3"
"Fruits","Austria",196,203,"A",58.25,89,123.75,203,"4"
"Fruits","Azerbaijan",123,203,"A",58.25,89,123.75,203,"3"
"Fruits","Bahamas",223,203,"A",58.25,89,123.75,203,"5"
"Fruits","Bangladesh",30,203,"A",58.25,89,123.75,203,"1"
"Fruits","Barbados",99,203,"A",58.25,89,123.75,203,"3"
"Fruits","Belarus",98,203,"A",58.25,89,123.75,203,"3"
"Fruits","Belgium",97,203,"A",58.25,89,123.75,203,"3"
"Fruits","Belgium-Luxembourg",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Belize",129,203,"A",58.25,89,123.75,203,"4"
"Fruits","Benin",72,203,"A",58.25,89,123.75,203,"2"
"Fruits","Bermuda",211,203,"A",58.25,89,123.75,203,"5"
"Fruits","Bolivia (Plurinational State of)",45,203,"A",58.25,89,123.75,203,"1"
"Fruits","Bosnia and Herzegovina",146,203,"A",58.25,89,123.75,203,"4"
"Fruits","Botswana",47,203,"A",58.25,89,123.75,203,"1"
"Fruits","Brazil",125,203,"A",58.25,89,123.75,203,"4"
"Fruits","Brunei Darussalam",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","Bulgaria",101,203,"A",58.25,89,123.75,203,"3"
"Fruits","Burkina Faso",8,203,"A",58.25,89,123.75,203,"1"
"Fruits","Cabo Verde",100,203,"A",58.25,89,123.75,203,"3"
"Fruits","Cambodia",33,203,"A",58.25,89,123.75,203,"1"
"Fruits","Cameroon",120,203,"A",58.25,89,123.75,203,"3"
"Fruits","Canada",147,203,"A",58.25,89,123.75,203,"4"
"Fruits","Caribbean",136,203,"A",58.25,89,123.75,203,"4"
"Fruits","Central African Republic",54,203,"A",58.25,89,123.75,203,"1"
"Fruits","Central America",102,203,"A",58.25,89,123.75,203,"3"
"Fruits","Central Asia",129,203,"A",58.25,89,123.75,203,"4"
"Fruits","Chad",15,203,"A",58.25,89,123.75,203,"1"
"Fruits","Chile",86,203,"A",58.25,89,123.75,203,"2"
"Fruits","China",120,203,"A",58.25,89,123.75,203,"3"
"Fruits","China, Hong Kong SAR",88,203,"A",58.25,89,123.75,203,"2"
"Fruits","China, Macao SAR",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","China, mainland",121,203,"A",58.25,89,123.75,203,"3"
"Fruits","China, Taiwan Province of",130,203,"A",58.25,89,123.75,203,"4"
"Fruits","Colombia",112,203,"A",58.25,89,123.75,203,"3"
"Fruits","Congo",70,203,"A",58.25,89,123.75,203,"2"
"Fruits","Costa Rica",126,203,"A",58.25,89,123.75,203,"4"
"Fruits","Côte d'Ivoire",17,203,"A",58.25,89,123.75,203,"1"
"Fruits","Croatia",144,203,"A",58.25,89,123.75,203,"4"
"Fruits","Cuba",112,203,"A",58.25,89,123.75,203,"3"
"Fruits","Cyprus",89,203,"A",58.25,89,123.75,203,"1"
"Fruits","Czechia",79,203,"A",58.25,89,123.75,203,"2"
"Fruits","Czechoslovakia",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Democratic People's Republic of Korea",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","Denmark",130,203,"A",58.25,89,123.75,203,"4"
"Fruits","Djibouti",49,203,"A",58.25,89,123.75,203,"1"
"Fruits","Dominica",270,203,"A",58.25,89,123.75,203,"5"
"Fruits","Dominican Republic",241,203,"A",58.25,89,123.75,203,"5"
"Fruits","Eastern Africa",61,203,"A",58.25,89,123.75,203,"2"
"Fruits","Eastern Asia",114,203,"A",58.25,89,123.75,203,"3"
"Fruits","Eastern Europe",96,203,"A",58.25,89,123.75,203,"3"
"Fruits","Ecuador",101,203,"A",58.25,89,123.75,203,"3"
"Fruits","Egypt",214,203,"A",58.25,89,123.75,203,"5"
"Fruits","El Salvador",53,203,"A",58.25,89,123.75,203,"1"
"Fruits","Estonia",100,203,"A",58.25,89,123.75,203,"3"
"Fruits","Ethiopia",9,203,"A",58.25,89,123.75,203,"1"
"Fruits","Ethiopia PDR",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Europe",123,203,"A",58.25,89,123.75,203,"3"
"Fruits","European Union",129,203,"A",58.25,89,123.75,203,"4"
"Fruits","Fiji",40,203,"A",58.25,89,123.75,203,"1"
"Fruits","Finland",107,203,"A",58.25,89,123.75,203,"3"
"Fruits","France",113,203,"A",58.25,89,123.75,203,"3"
"Fruits","French Polynesia",73,203,"A",58.25,89,123.75,203,"2"
"Fruits","Gabon",47,203,"A",58.25,89,123.75,203,"1"
"Fruits","Gambia",14,203,"A",58.25,89,123.75,203,"1"
"Fruits","Georgia",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","Germany",124,203,"A",58.25,89,123.75,203,"4"
"Fruits","Ghana",68,203,"A",58.25,89,123.75,203,"2"
"Fruits","Greece",191,203,"A",58.25,89,123.75,203,"4"
"Fruits","Grenada",174,203,"A",58.25,89,123.75,203,"4"
"Fruits","Guatemala",70,203,"A",58.25,89,123.75,203,"2"
"Fruits","Guinea",58,203,"A",58.25,89,123.75,203,"1"
"Fruits","Guinea-Bissau",31,203,"A",58.25,89,123.75,203,"1"
"Fruits","Guyana",49,203,"A",58.25,89,123.75,203,"1"
"Fruits","Haiti",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","Honduras",89,203,"A",58.25,89,123.75,203,"1"
"Fruits","Hungary",76,203,"A",58.25,89,123.75,203,"2"
"Fruits","Iceland",132,203,"A",58.25,89,123.75,203,"4"
"Fruits","India",75,203,"A",58.25,89,123.75,203,"2"
"Fruits","Indonesia",77,203,"A",58.25,89,123.75,203,"2"
"Fruits","Iran (Islamic Republic of)",232,203,"A",58.25,89,123.75,203,"5"
"Fruits","Iraq",90,203,"A",58.25,89,123.75,203,"3"
"Fruits","Ireland",127,203,"A",58.25,89,123.75,203,"4"
"Fruits","Israel",208,203,"A",58.25,89,123.75,203,"5"
"Fruits","Italy",189,203,"A",58.25,89,123.75,203,"4"
"Fruits","Jamaica",97,203,"A",58.25,89,123.75,203,"3"
"Fruits","Japan",55,203,"A",58.25,89,123.75,203,"1"
"Fruits","Jordan",83,203,"A",58.25,89,123.75,203,"2"
"Fruits","Kazakhstan",139,203,"A",58.25,89,123.75,203,"4"
"Fruits","Kenya",87,203,"A",58.25,89,123.75,203,"2"
"Fruits","Kiribati",118,203,"A",58.25,89,123.75,203,"3"
"Fruits","Kuwait",175,203,"A",58.25,89,123.75,203,"4"
"Fruits","Kyrgyzstan",54,203,"A",58.25,89,123.75,203,"1"
"Fruits","Land Locked Developing Countries",66,203,"A",58.25,89,123.75,203,"2"
"Fruits","Lao People's Democratic Republic",121,203,"A",58.25,89,123.75,203,"3"
"Fruits","Latvia",66,203,"A",58.25,89,123.75,203,"2"
"Fruits","Least Developed Countries",55,203,"A",58.25,89,123.75,203,"1"
"Fruits","Lebanon",170,203,"A",58.25,89,123.75,203,"4"
"Fruits","Lesotho",27,203,"A",58.25,89,123.75,203,"1"
"Fruits","Liberia",52,203,"A",58.25,89,123.75,203,"1"
"Fruits","Lithuania",60,203,"A",58.25,89,123.75,203,"2"
"Fruits","Low Income Food Deficit Countries",65,203,"A",58.25,89,123.75,203,"2"
"Fruits","Luxembourg",158,203,"A",58.25,89,123.75,203,"4"
"Fruits","Madagascar",61,203,"A",58.25,89,123.75,203,"2"
"Fruits","Malawi",59,203,"A",58.25,89,123.75,203,"2"
"Fruits","Malaysia",60,203,"A",58.25,89,123.75,203,"2"
"Fruits","Maldives",131,203,"A",58.25,89,123.75,203,"4"
"Fruits","Mali",40,203,"A",58.25,89,123.75,203,"1"
"Fruits","Malta",103,203,"A",58.25,89,123.75,203,"3"
"Fruits","Mauritania",33,203,"A",58.25,89,123.75,203,"1"
"Fruits","Mauritius",73,203,"A",58.25,89,123.75,203,"2"
"Fruits","Melanesia",65,203,"A",58.25,89,123.75,203,"2"
"Fruits","Mexico",112,203,"A",58.25,89,123.75,203,"3"
"Fruits","Micronesia",118,203,"A",58.25,89,123.75,203,"3"
"Fruits","Middle Africa",94,203,"A",58.25,89,123.75,203,"3"
"Fruits","Mongolia",25,203,"A",58.25,89,123.75,203,"1"
"Fruits","Montenegro",182,203,"A",58.25,89,123.75,203,"4"
"Fruits","Morocco",133,203,"A",58.25,89,123.75,203,"4"
"Fruits","Mozambique",39,203,"A",58.25,89,123.75,203,"1"
"Fruits","Myanmar",30,203,"A",58.25,89,123.75,203,"1"
"Fruits","Namibia",61,203,"A",58.25,89,123.75,203,"2"
"Fruits","Nepal",75,203,"A",58.25,89,123.75,203,"2"
"Fruits","Net Food Importing Developing Countries",70,203,"A",58.25,89,123.75,203,"2"
"Fruits","Netherlands",189,203,"A",58.25,89,123.75,203,"4"
"Fruits","Netherlands Antilles (former)",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","New Caledonia",96,203,"A",58.25,89,123.75,203,"3"
"Fruits","New Zealand",141,203,"A",58.25,89,123.75,203,"4"
"Fruits","Nicaragua",27,203,"A",58.25,89,123.75,203,"1"
"Fruits","Niger",54,203,"A",58.25,89,123.75,203,"1"
"Fruits","Nigeria",40,203,"A",58.25,89,123.75,203,"1"
"Fruits","Northern Africa",185,203,"A",58.25,89,123.75,203,"4"
"Fruits","Northern America",135,203,"A",58.25,89,123.75,203,"4"
"Fruits","Northern Europe",137,203,"A",58.25,89,123.75,203,"4"
"Fruits","Norway",141,203,"A",58.25,89,123.75,203,"4"
"Fruits","Oceania",121,203,"A",58.25,89,123.75,203,"3"
"Fruits","Oman",395,203,"A",58.25,89,123.75,203,"5"
"Fruits","Pakistan",41,203,"A",58.25,89,123.75,203,"1"
"Fruits","Panama",64,203,"A",58.25,89,123.75,203,"2"
"Fruits","Paraguay",71,203,"A",58.25,89,123.75,203,"2"
"Fruits","Peru",96,203,"A",58.25,89,123.75,203,"3"
"Fruits","Philippines",141,203,"A",58.25,89,123.75,203,"4"
"Fruits","Poland",89,203,"A",58.25,89,123.75,203,"1"
"Fruits","Polynesia",140,203,"A",58.25,89,123.75,203,"4"
"Fruits","Portugal",162,203,"A",58.25,89,123.75,203,"4"
"Fruits","Republic of Korea",77,203,"A",58.25,89,123.75,203,"2"
"Fruits","Republic of Moldova",80,203,"A",58.25,89,123.75,203,"2"
"Fruits","Romania",117,203,"A",58.25,89,123.75,203,"3"
"Fruits","Russian Federation",101,203,"A",58.25,89,123.75,203,"3"
"Fruits","Rwanda",524,203,"A",58.25,89,123.75,203,"5"
